,Class,DataType,filename,img_path,size,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
11,Plane,RW,biplane_13.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_13.png,10220,-0.7551689,-0.3574686,-1.2999606,-0.2957571,1.4802893,-1.8480853,-0.96882147,-1.8448039,0.36830765,-0.8811177,-3.5379546,-0.80791867,0.71420914,-2.6242433,0.05915886,0.3146484,-1.5809053,-6.1589284,-1.9665248,1.0771981,-1.3431681,1.2847819,0.08354854,0.7519311,-0.44074738,0.12801068,-0.93740153,-1.3621417,-0.34802476,-0.68441474,-0.49051988,-0.4787257
12,Plane,RW,biplane_14.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_14.png,70512,-1.0194243,0.47891977,0.29310444,0.5392008,0.3099284,-3.7905133,-0.600081,0.6589054,0.60738266,0.8282128,-3.6959984,0.10406588,-1.2549541,-0.14354992,0.0277019,-0.32322246,-0.684597,-2.293639,-0.6643847,0.31158423,-0.69642574,-1.6091715,0.34166878,-0.2508799,1.9330591,-0.6299234,-1.3532776,-0.54528433,-0.13352758,-2.2001367,-0.533109,-1.0654292
13,Plane,RW,biplane_15.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_15.png,40978,0.08891143,0.6452099,0.33245304,-0.9887691,1.6289338,-1.9946979,-1.128492,-1.8927433,0.22307354,-1.0377934,-2.5625298,-1.023097,1.3485084,-2.0272865,-0.00045500696,-0.5086836,-0.6457345,-4.8107905,-0.84987813,0.7094544,-1.2113332,0.6728684,0.36316097,0.044638075,0.10277112,0.37847537,-1.1786406,-0.7742549,-1.0511116,0.78895634,0.18098226,-0.051083125
14,Plane,RW,biplane_16.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_16.png,29686,-0.4848104,0.49890572,0.95788914,0.6893583,0.24224232,-3.6264145,-0.884498,0.555372,-0.1275656,0.2451761,-1.9716315,-0.08723298,-1.30868,-0.58178544,-0.30224806,-0.82452804,-1.190132,-2.5649161,-0.23545253,0.17921022,0.13431497,-1.0493698,0.6199576,-0.39545822,1.884196,0.29203233,-1.0470898,-0.061332736,-0.41734535,-1.3338268,0.502298,-1.1563287
15,Plane,RW,biplane_17.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_17.png,51860,-0.4619407,0.76638544,0.949369,0.39122427,0.18306836,-3.4063528,-0.49120292,0.5535051,0.08532132,0.47055975,-2.601516,-0.17892686,-1.1637326,0.1836834,-0.081663534,-0.28107,-0.65670455,-1.5280616,-0.18650061,0.12207921,-0.12892142,-1.4523764,0.49161804,-0.6632589,2.0965526,0.079210125,-1.0161426,-0.06683851,-0.58321226,-1.6635181,-0.007910933,-0.8095339
16,Plane,RW,biplane_18.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_18.png,127969,-0.25006962,0.86710083,0.17629752,-1.4668983,1.0499403,-0.33967137,-2.4581065,-0.42939293,-1.3553946,-1.1785703,-1.7864263,-1.0536182,2.2492313,-0.5149265,-0.46799862,0.8918297,-0.6307909,1.0327015,-0.14726356,1.7615117,-0.7564973,1.3013834,0.569538,1.3846012,0.73301107,0.52674925,-1.6171157,0.47278738,0.12407208,-3.2904675,-0.94969094,-0.25493908
17,Plane,RW,biplane_19.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_19.png,86869,-0.3207716,0.099587455,-0.6490663,0.96730864,-0.06725855,-3.8996737,-1.7165519,0.5170311,0.009674847,0.109193586,-2.1778507,-0.022972003,-1.3299282,-0.45085606,-1.2114787,-0.5087566,-1.933072,-3.433514,-0.25313193,0.74021584,-0.4574103,-0.54750866,0.013974617,-0.029288478,2.086399,0.4986562,-0.6918735,-0.4489413,-0.4892233,-1.7957209,0.47696072,-1.0027086
18,Plane,RW,biplane_20.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_20.png,91998,-0.3374814,1.562017,1.1411526,-0.34577215,0.16138709,-2.2889123,-1.0306135,0.44726807,-0.057081006,-0.074052244,-2.030958,-0.6497712,-0.8444654,0.77994025,0.4713772,-0.47926152,-0.4105972,0.6362413,-0.16966479,-0.07668064,-0.25637782,-1.8629481,0.24005114,-0.5601319,1.9490441,0.45283505,-1.7558515,0.049264178,-0.07906045,-1.4105493,0.24095994,-0.86202604
19,Plane,RW,biplane_21.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_21.png,105069,-0.12587388,0.32332715,-0.3769749,1.0284357,0.18028462,-3.438357,-1.0843897,0.073409304,0.6373869,0.09419272,-2.7384603,-0.5024073,-1.9589996,-0.64501244,-0.22803351,-0.41671392,-1.6492414,-2.6876054,-0.4471248,-0.25376737,-0.20309402,-1.0086609,0.11980794,-0.27435115,1.9738694,0.4333333,-1.2518557,-0.7335388,0.082153924,-2.0175653,0.09175028,-1.4034119
20,Plane,RW,biplane_22.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_22.png,156660,-0.3936475,0.626063,2.456516,-0.61363167,1.0007832,-2.3482375,-0.088763595,-0.7931061,-0.72632307,-0.14725474,-2.842125,-0.65905005,0.39916724,-0.98264265,0.3603833,0.14571635,-0.6695453,-2.9388127,-1.5252665,0.7838018,-0.5780344,-0.7915886,0.9047466,-0.50283235,0.32225433,-0.21353352,-1.5736731,0.35943863,-0.46262467,0.106119014,0.32308054,-0.7571671
21,Plane,RW,biplane_23.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_23.png,126681,-0.13534124,1.1865032,1.9413428,-0.12338568,0.4277256,-2.4025772,-0.9112568,0.0017019156,-0.22892618,-0.4105111,-1.4323727,-0.83588773,-1.2369208,0.13065484,-0.07199493,-0.45074168,-1.4119493,-1.3292853,-1.2408596,0.06023068,0.23904867,-1.4109449,0.7921738,-0.36548433,1.829417,0.43964314,-2.4230416,-0.40527964,0.45267603,-1.6057107,-0.16632764,-0.91557026
22,Plane,RW,biplane_24.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_24.png,168439,-0.03407243,0.78793114,2.4285097,-0.20817274,0.9563686,-2.7299395,-0.25682214,-0.99567926,-0.77711356,-0.5238161,-2.6193929,-0.9247712,0.37886262,-0.8704611,0.27277347,-0.10822764,-0.70144403,-2.6201327,-0.99726415,0.5649498,-0.55345315,-0.6264907,0.61352557,-0.78157985,0.9112215,0.15816239,-1.2275335,0.47921228,-0.99679035,0.39399236,0.7088596,-0.32893628
23,Plane,RW,biplane_25.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_25.png,69487,0.29179126,0.5690413,1.2848843,0.393035,-0.20045052,-1.8104393,-0.9280612,-0.8167087,-0.39308143,-1.1185185,-2.1610172,-0.81441563,-1.1618514,0.12719867,0.5883556,0.19526564,-1.8700206,-0.22355539,-0.6947936,-0.19494975,-0.081482954,-1.1079743,0.11558558,-0.66099185,1.2911094,1.016932,-1.5424412,0.11755855,-0.040727627,-1.5564438,0.8739691,-0.7697298
24,Plane,RW,biplane_26.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_26.png,24254,-1.159123,-0.43949077,-1.1298413,0.3764781,0.8446723,-2.522646,0.29432452,-0.0337718,-0.5102723,0.851914,-4.2137184,0.51706487,2.06046,-1.9992234,0.30636272,0.09983866,0.31199095,-5.9070177,-1.1493433,1.7188277,-1.7190766,0.41110215,-0.25038478,-0.24006927,-0.705971,-0.5825588,0.71644646,-0.72072405,-1.2757002,0.3486906,0.3715139,-0.4569745
25,Plane,RW,biplane_27.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_27.png,120843,0.031177642,1.3873821,0.38372204,0.101688825,0.102810085,-2.3537188,-1.4613018,-0.19575274,0.5363989,-0.7953192,-2.225813,-0.693801,-0.23791876,0.6732193,0.18471143,-0.47920987,-1.2712961,-0.19597818,0.17242886,-0.221849,-0.77356255,-1.0273246,-0.109425314,-0.5075023,2.6310284,0.5390135,-1.4658585,-0.7036197,-0.6330537,-1.9973676,-0.17628363,0.38367286
26,Plane,RW,biplane_28.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_28.png,142014,0.4561082,1.1841598,0.95941377,0.2848234,0.011723448,-2.2174284,-0.83265936,-0.26421985,0.43584317,-0.65832895,-2.1666834,-0.9588774,-0.6016277,0.55824727,0.5362404,-0.31673703,-0.912791,0.009056685,-0.23970169,-0.41105315,-0.6575926,-1.3256832,0.10008244,-0.9267713,2.4576585,0.52675354,-1.7257965,-0.5134951,-0.5133229,-1.7322178,0.00069002435,0.09068266
27,Plane,RW,biplane_30.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_30.png,49340,-0.71379995,-0.62752175,-1.8176327,0.74384785,0.10332875,-2.9811823,-0.6323822,-0.90386915,0.72256553,0.09294288,-4.6675773,-0.41917944,-1.0379876,-1.5715637,0.524443,0.49953967,-1.7104423,-5.0326705,-1.6845764,0.6737625,-1.3376673,-0.2807136,-0.3530221,0.029877478,0.38654608,0.022736344,-0.950039,-1.2585566,-0.026167478,-1.6187276,-0.17932868,-1.3665797
28,Plane,RW,biplane_31.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_31.png,41631,-0.7997734,0.52270716,0.24697514,-0.68336165,1.796474,-2.713714,-0.89712435,-0.5623759,-0.5474104,-0.23405053,-2.6123872,0.32999924,2.9061399,-2.1672142,-0.51325375,-1.0357589,0.36801323,-5.5527415,0.16463953,1.6296145,-1.3963468,1.0691634,0.57381034,0.14257784,0.04920616,-0.033966143,0.55120116,-0.39530045,-1.8798115,1.4124193,0.6415317,0.158307
29,Plane,RW,biplane_32.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_32.png,103814,0.06139251,1.1617566,1.0875671,-0.19872132,0.6478742,-1.9714117,-1.0320799,-0.5774476,-0.0859015,-0.77640516,-1.968845,-1.200091,-0.42832208,0.012042552,0.32768822,-0.18485203,-0.7548874,0.106010795,-0.123124555,-0.17011753,-0.2054618,-0.9668769,0.21260673,-0.5146901,1.7690374,0.61759895,-1.690425,-0.11133822,-0.61642134,-1.7512882,0.02746559,-0.16228235
30,Plane,RW,biplane_33.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_33.png,103935,-0.24792509,0.6404074,0.82506657,0.49454147,0.4999041,-3.8367362,-1.0576121,-0.13446492,0.14070448,0.0034233183,-2.1276598,-0.4018726,-1.5575747,-0.67317384,-0.24914008,-0.7536923,-1.3752748,-3.1396644,-0.47912997,-0.06480013,0.030505536,-1.0156245,0.45243075,-0.50441784,1.8821933,0.48140967,-1.3741914,-0.47336835,-0.59467053,-1.2741439,0.3608882,-0.9427918
31,Plane,RW,biplane_34.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_34.png,99738,-0.6757919,1.2679108,-0.5035387,0.024341905,0.046320066,-3.8139942,-2.2032948,0.9976556,1.1218516,-0.18221393,-1.9666835,0.13237959,-1.2745051,0.5822292,-0.75370777,-1.2147138,-1.2646677,-1.2926005,0.6495589,0.3253357,-0.8422714,-1.3551878,0.95762324,0.6981083,3.7372673,0.09315479,-1.7083167,-0.8704787,0.281048,-2.974626,-0.97745085,-0.8548575
32,Plane,RW,biplane_35.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_35.png,119439,-0.027146922,0.70069325,0.0699268,0.42760906,0.6670485,-2.0916939,-1.0773407,-0.98829293,-0.23484345,-0.6289617,-2.4513488,-1.5401589,-0.69846773,-1.3634129,0.13206756,0.016619021,-1.3217411,-2.4111288,-0.74473405,-0.2971109,-0.10305721,-0.24517325,-0.39145708,-0.5677394,0.5133411,1.1470418,-1.310022,-0.34630507,-0.5983399,-1.2897943,0.7089381,-0.79949605
33,Plane,RW,biplane_36.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_36.png,108331,2.754706,0.13555916,1.8673128,-0.73777145,-0.5294511,1.0140557,-0.39107022,-1.5939871,-1.666958,-1.9753127,-0.0061971964,-0.119793534,1.4932278,-1.1127586,-0.053417895,-0.017919937,-0.37756112,1.5957749,-0.019083433,1.37357,0.48751906,1.3577355,3.3911107,-0.28955206,1.2289646,1.9934437,-0.6903299,0.2667841,1.4965751,-0.88460857,1.0364506,-0.61155164
34,Plane,RW,biplane_37.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_37.png,177378,0.6056884,0.46822876,1.2553838,0.53296214,-0.08120439,-2.4796221,-0.4105887,-0.8914643,0.32712263,-0.8338269,-2.1926877,-1.5863692,-1.2256767,-0.8255607,0.3167709,0.31511885,-0.6177701,-0.8847798,-0.3135279,-0.8253747,-0.10718544,-1.0090548,0.39209068,-0.37566227,1.7266126,0.74804336,-1.479241,0.4238354,0.11658689,-1.4723876,0.81974804,-0.65412986
35,Plane,RW,biplane_39.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_39.png,68833,0.05323268,-0.55920506,0.64259726,0.21365675,0.017298922,0.88912827,-0.70924985,1.8907684,-3.1505735,0.5365321,-0.5961041,0.9749714,3.965166,-1.3157331,-0.7923722,0.094818935,1.4250385,0.3736353,-0.016339287,2.732733,-0.047065686,2.3258743,2.0298135,1.0419396,-0.97506744,0.26659486,0.3800957,0.69564897,0.6598971,-1.7117096,0.613676,-1.9037222
36,Plane,RW,biplane_40.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_40.png,16985,1.3985301,-0.00084716827,0.037091497,1.335303,-1.5829401,-0.21982187,-0.15200138,1.2432793,-2.7189894,1.1332066,-1.2372754,-0.40446994,0.15126374,1.7338252,0.1785088,1.0831751,-0.7775607,1.0876001,-2.1472602,1.613741,0.016784184,-0.47175482,0.0512185,-1.2614367,1.0320871,1.0474262,-1.5526568,-0.36891624,-0.28014502,-3.0664854,0.37638342,-0.50682235
37,Plane,RW,biplane_41.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_41.png,110747,-0.22513159,-0.16544873,-0.7898179,1.3102561,0.96006054,-2.5646636,-0.3362344,-0.10888799,-0.5332697,0.4827538,-2.9317176,-1.0534506,-0.27496496,-1.9349257,0.7046135,0.061043557,-0.48885018,-3.8272166,-1.0639299,-0.23031382,0.022537831,-0.11312869,-0.7228591,-0.74017805,0.17884241,0.36345428,-0.3266768,-0.3473696,-1.0820093,-0.53285193,0.84770405,-0.8660816
38,Plane,RW,biplane_42.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_42.png,85551,-0.009524571,-0.23182166,-0.8599319,0.6855495,0.30640897,-2.8544862,-0.14118388,-0.28792277,0.072896376,0.1372936,-3.1212878,-0.2280883,0.44358817,-1.6505411,0.051818367,0.26496077,-0.4466235,-4.762399,-0.7456971,0.6149785,-1.1475265,0.093854964,-0.049633473,-0.41111037,0.8143779,0.044241227,0.12341702,-0.26260906,-1.1859607,0.00018842798,0.54141057,-0.41883063
39,Plane,RW,biplane_43.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_43.png,106698,-0.2691144,1.2790279,2.0517683,0.25746974,0.15673058,-3.0765576,-0.5010175,0.73256063,-0.49390405,0.43925667,-1.8620008,-0.17795572,-1.199436,0.47724038,0.13839358,-0.7184272,-0.6290349,-0.519554,-0.46588933,0.026595388,0.26122597,-1.8010712,0.8521125,-0.9538938,2.1437929,0.09711539,-1.8228348,-0.075736195,-0.35313976,-1.3837099,0.19355048,-0.95162255
40,Plane,RW,biplane_45.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_45.png,55661,0.06018228,0.38504767,0.48764634,0.72567844,-0.8102893,-3.9107227,-0.2899323,0.3717569,0.4643029,0.43132094,-3.0143232,0.09215091,-0.9160637,0.35491017,-0.014147371,0.08538814,-0.79451215,-1.96661,-0.19461432,0.24246475,-0.99105895,-1.4622785,0.1422148,-0.8137737,2.7047968,0.08314752,-0.6471996,-0.22777317,-0.9211651,-1.7146728,0.24084081,-0.11833813
41,Plane,RW,biplane_46.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_46.png,38676,-1.081273,1.0718277,-1.7927063,0.3324014,0.34827742,-3.3174126,-2.292188,0.9524533,1.2253985,-0.16894609,-3.0955894,0.19667718,-1.094724,-0.1408456,-0.25742126,-0.64456296,-1.5041451,-1.3945673,0.8035828,0.19822614,-0.8897777,-1.0339732,0.2407678,0.8254494,2.8530896,0.16892192,-0.9179924,-0.7194498,0.41651285,-3.5587335,-0.74232435,-1.1381433
42,Plane,RW,biplane_47.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_47.png,53961,-0.40173593,-0.097077556,-1.482007,0.60660475,-0.084693715,-2.7936502,-1.5475049,-0.38600603,0.93102276,-0.36955127,-3.0136976,-0.8750135,-1.6970546,-1.0654639,0.045805853,0.3243658,-1.5297205,-2.2124588,-0.10711163,-0.27292484,-0.4437362,-0.7456248,-0.04771244,0.60751987,1.5631871,0.65859175,-0.99626803,-0.25689572,0.75508165,-2.7914252,0.17939751,-1.4764664
43,Plane,RW,biplane_48.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_48.png,136887,0.26080984,1.1079121,1.7897211,0.23664655,0.99013376,-3.4926507,-0.69251883,0.13272649,-1.0895656,-0.097969435,-0.9372742,-0.4011127,0.33812925,-0.78672475,-1.1273701,-0.7375013,-1.4479471,-4.3649545,-1.4594715,1.0465778,-0.015753541,0.23946886,0.47905013,-0.8228606,1.9321723,0.6610152,-1.4785215,-0.52694696,-1.6035838,-0.2917602,-0.1584178,0.26641285
44,Plane,RW,biplane_49.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_49.png,136161,-0.1565982,1.1780211,0.4161868,0.36546248,-0.108417116,-3.0004368,-1.0248806,0.47442147,0.57225204,-0.24841449,-2.1330361,-0.21541595,-1.229746,0.4667346,-0.19898891,-0.5976244,-1.3472521,-1.3828979,-0.5234652,0.120889895,-0.5274097,-1.4036627,0.3621136,-0.3524816,2.562977,0.09833412,-1.6627727,-0.80863684,-0.13257931,-2.0443707,-0.2648467,-0.7942728
45,Plane,RW,biplane_50.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_50.png,197331,3.3230014,0.7329407,1.8969915,0.4559583,-1.2854803,0.55608475,-0.20203425,-0.43794408,-3.0757735,-0.96261287,0.2165997,0.30653578,0.5957085,-0.45844263,-0.070403636,-0.41825023,-0.5083772,3.2372108,0.45226714,1.4951789,1.599345,0.35492328,3.1425421,-1.9591395,1.7404726,3.7683513,-0.23465157,0.80774295,1.1105354,-1.4214808,2.9883356,-1.1385992
46,Plane,RW,biplane_51.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_51.png,48406,-0.42227924,-0.44664174,-1.1054281,1.1310574,-0.056801483,-2.449541,-0.32851127,-0.8190712,0.52441806,0.096163355,-4.108701,-0.733907,-1.9595301,-1.4678386,0.3521427,0.4700766,-1.9297731,-3.9073842,-2.040018,0.20929262,-0.6666549,-0.7449454,-0.19116244,-0.15508461,0.066986196,0.37950367,-1.6966305,-1.1080055,0.85170716,-2.0430803,-0.0035595438,-2.0249782
47,Plane,RW,biplane_52.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_52.png,17959,-1.0861591,1.1962521,0.11029912,0.2794869,0.4279596,-2.5886657,-0.9229503,0.9738986,-0.25678954,0.53716826,-2.8898284,-0.4767251,-0.4936585,-0.34754685,0.21380675,-0.059536666,-0.97263867,-1.7412264,-0.95859313,0.5683831,-0.26586068,-1.493887,-0.5026711,-0.32314682,0.62612295,-0.046442457,-1.2783992,-0.19175588,-0.041605324,-1.870282,0.20623177,-1.4136747
48,Plane,RW,biplane_53.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_53.png,75603,-0.39501587,0.5412774,-0.3100699,0.057690017,1.3932393,-2.826938,-1.102694,-0.8852913,0.0108891735,0.07169468,-2.6126184,-0.77010065,0.19031265,-1.6369244,-0.18076666,-0.82414234,-1.0008688,-5.13555,-1.051095,0.53870535,-0.7437219,0.106978625,-0.25098982,-0.36364952,0.24591455,0.25740394,-1.074026,-1.1280103,-1.1076803,0.083549194,0.2161245,-0.6060438
49,Plane,RW,biplane_54.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_54.png,106650,0.14437751,-0.0026387866,-0.9449843,0.8034145,-0.17096135,-3.2325706,-1.6470426,-0.7096641,0.8432043,-0.7130019,-2.0802095,-0.71304834,-1.1486737,-1.1460681,-1.0974039,-0.24517632,-2.5700488,-5.001007,-1.526289,0.69295007,-0.9327926,0.27725595,0.27291828,0.4179689,1.9289843,0.47157526,-1.8932823,-1.3955535,0.022855315,-2.2139957,-0.44660074,-0.5806152
50,Plane,RW,biplane_55.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_55.png,80151,-0.21062703,1.4193196,0.6338067,-0.38879517,0.42295462,-2.3822048,-1.30108,-0.06535308,0.3629691,-0.51240224,-2.2951233,-0.7452651,-0.55145246,0.3533756,0.22939707,-0.28316343,-0.6421454,0.3285197,0.4948851,-0.04013477,-0.74531746,-1.4598043,0.087393366,-0.2752418,2.153377,0.51467466,-1.4024843,0.108875856,-0.3570779,-1.7631538,0.1243518,-0.36231542
51,Plane,RW,biplane_56.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_56.png,100416,0.56282115,-0.84141016,-1.0893202,1.6813908,-0.38161892,-3.5857255,-0.029282322,-0.68858206,1.0535476,0.047315054,-3.1236372,-0.56266403,-1.6121907,-1.4505645,0.059747085,0.22623321,-0.9113777,-4.522179,-0.68455607,-0.4144234,-0.86334544,-0.10185292,0.21865937,-0.39677772,2.0726905,0.4745665,-0.49630004,-0.78899896,-0.20444922,-1.4134753,0.18983153,-0.57825166
