,Class,DataType,filename,img_path,size,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
12,Plane,RW,biplane_14.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_14.png,70512,-1.6822232,-0.7832354,-0.6237556,0.63786536,-0.71182716,0.17688033,0.7854681,-1.0451851,0.49567804,-0.3143746,1.3437494,-0.8057724,-1.333698,-1.1950797,0.11157692,-0.5645597,-0.3368197,0.05781186,-0.065418966,2.0285716,0.2843445,-1.0430924,-0.59119415,0.919783,1.2961506,1.0629745,0.5157546,-0.8875084,0.83043444,-0.54656553,-0.027070677,3.6340804
13,Plane,RW,biplane_15.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_15.png,40978,0.20249178,-0.6891176,1.370589,-0.285698,-1.9024689,-0.0001895288,-1.6779324,-0.9317867,0.45732853,-0.3306852,0.7366436,0.084726006,0.9954523,0.98607117,-0.10563386,-0.007828627,-0.58101535,-1.1926796,-0.80992,-0.14228997,-0.8877202,-0.15984869,-0.7637451,1.6493559,1.6712142,1.2048725,-0.06375044,-1.3572913,-0.5061076,1.2189996,-0.9816337,2.5829003
14,Plane,RW,biplane_16.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_16.png,29686,-0.41972494,-0.7949586,0.24371295,0.6319618,-0.79164857,0.29610792,0.71386117,-0.51718456,-0.061772972,-0.35762015,-0.19158635,0.13699752,-1.4045,-0.22542423,0.2949791,0.4577306,-0.4977099,-0.2754382,0.25101814,2.6164834,0.029585948,-1.7427375,-1.6138163,0.44207922,0.004582174,0.6706655,0.16752382,-0.33832252,-0.5038023,-1.5483546,-0.2944601,2.2221034
15,Plane,RW,biplane_17.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_17.png,51860,0.36182833,-0.6352598,-0.41299993,0.14021079,-0.4556829,0.26207963,0.30064937,0.11176544,0.09527104,-0.2932271,0.33119375,-0.69103664,-1.4838308,-0.058035918,0.3459763,-0.31904885,-0.562966,-0.29330912,0.5322417,1.9821316,0.31414628,-0.63704437,-0.9615696,-0.5639888,0.50711167,0.79108256,0.5208513,-0.70314527,-0.02279612,-0.67027783,-0.43437693,2.0829961
16,Plane,RW,biplane_18.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_18.png,127969,-0.77757543,-1.2815661,-0.42922425,-1.006882,-0.20381784,1.7395376,-0.14817843,-0.440682,0.77244604,0.33005732,1.0597587,-0.1026198,-2.3706915,0.75033426,-0.7681429,1.1532824,0.20903143,-0.7222832,-1.3752176,0.278464,0.53389096,0.15840584,0.31019878,1.0576587,0.94289184,1.5475416,0.112592235,0.08148498,1.1542057,0.33286348,0.37962925,0.4652331
17,Plane,RW,biplane_19.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_19.png,86869,-0.1471015,-0.34589574,0.23576537,-0.38293928,-1.1196939,-0.0071199145,-0.026945911,-0.2296266,-0.26940405,0.61695033,-0.2195182,-0.008548863,-1.3730012,0.34749871,0.22937238,0.009996849,0.57766515,-0.12651691,0.8189228,2.717645,0.58935463,0.0053324383,-1.3797973,-0.87879103,-0.024941295,1.3277667,0.29424638,-0.14434296,-0.67622715,-1.1117481,-0.089472316,3.5711968
18,Plane,RW,biplane_20.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_20.png,91998,0.9698622,-0.35945624,-0.73367715,-0.17831123,0.40970224,-0.11020402,0.5284105,0.018433861,-0.013799585,-0.038715944,0.07165231,0.13981178,-2.132138,-0.61511034,0.71548015,0.2603308,-0.21284877,-0.025581669,0.23682782,1.2632651,-0.0008498095,0.03531941,0.3949079,0.14739376,-0.5245838,0.36412126,0.9510611,0.087269895,-0.15119764,0.2075903,-0.5601446,0.880704
19,Plane,RW,biplane_21.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_21.png,105069,-0.3522146,-0.6679928,-0.7281985,0.6798123,-0.8500017,-0.18402798,0.7936178,-1.318762,-0.12949263,0.9555159,0.9562131,0.67539084,-1.3680813,-0.56051,0.26875556,-0.23084913,-0.74740696,0.29301846,0.0013033757,2.9276621,-0.070826426,-0.86408216,-1.4341955,0.01886691,-0.023188524,1.0670598,0.56375694,-0.21371423,0.06796995,-0.96361804,0.6895324,3.2369945
20,Plane,RW,biplane_22.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_22.png,156660,1.3251318,-1.9933453,0.3852523,0.35694844,-1.2288859,0.82231456,-1.084076,-1.2291749,0.44168192,-1.4037498,0.22537437,-0.29767218,-0.8926327,0.47348073,-0.368534,1.8329525,-0.73318,-0.063602045,0.85560095,1.1212676,0.51636237,-1.6485106,-0.9007243,0.8521445,1.3516834,0.03645511,0.4711385,-1.1416203,0.88180697,0.2931398,-0.12115418,1.8277925
21,Plane,RW,biplane_23.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_23.png,126681,-0.16553774,-0.79753464,-0.14659615,-0.10825983,-0.25467896,-0.13570213,0.20588912,0.36907145,0.4178403,0.49292946,1.0254848,-0.6497174,-1.3640623,0.11329559,-0.116603754,-0.49669915,-0.59288794,-0.45840034,0.39081216,2.256093,-0.7050501,-1.853905,-0.6693834,0.2256847,0.54249364,0.43415335,0.258553,-1.2880452,-0.398482,-0.53684753,-0.2780481,1.1438457
22,Plane,RW,biplane_24.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_24.png,168439,1.0391248,-1.5326594,-0.56105435,-1.440631,-1.742587,0.54553264,-0.92849827,-0.7048486,-0.053212024,-0.5445449,0.03479835,0.14667165,-0.60017455,0.10050068,-0.39002943,1.2261751,0.06470357,-1.0093367,0.57798404,1.4322646,0.26392558,-1.4032779,-0.91250104,0.5062419,0.59037656,0.5305415,1.2332824,-0.47995514,1.3153872,0.05123864,0.8433065,1.8654197
23,Plane,RW,biplane_25.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_25.png,69487,-0.384168,-1.0981523,-1.5302695,-0.7456677,-0.379237,-0.15164146,-0.015430551,-0.015523045,0.21905486,0.85854703,-1.020179,0.23263234,-1.9804939,-0.08739808,0.04684756,0.76061726,-0.9440214,-1.1882782,-0.24835917,2.20296,-1.3906091,-0.81270516,-0.6741118,0.44753534,-0.5329031,0.7012595,1.06597,0.19246878,-0.10917499,-0.42846474,0.120558634,1.3973241
24,Plane,RW,biplane_26.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_26.png,24254,0.6375933,0.71826077,-0.35344416,0.66525733,-3.4085927,-1.1447169,-2.9802463,-0.8264685,0.39157403,0.047797393,0.9881384,-0.48266903,0.57017255,-0.30139,0.24629015,0.18966417,-1.0195142,-0.18238418,0.78504366,-0.4920747,-0.5367768,0.6646594,-0.6133954,0.08409648,0.7437493,1.3540165,0.38517907,-1.0036013,-0.27319878,0.46969935,-0.084200874,4.824187
25,Plane,RW,biplane_27.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_27.png,120843,0.3493682,0.010012418,-0.068507954,0.3644375,0.66654,0.1638726,1.0443494,0.84728897,0.8664114,0.0072516184,0.08355428,-0.2508717,-1.8876451,0.07561578,0.556844,-0.9314246,-0.6133388,-0.99396837,-0.81897414,1.5619335,-0.681226,-0.48220897,-0.26300934,0.6403268,0.43192536,0.6753018,1.0758773,-0.72068185,-0.3879985,-0.13148189,-0.39329514,1.3711362
26,Plane,RW,biplane_28.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_28.png,142014,0.6137492,0.064542934,-0.4805114,-0.08199747,0.5415421,-0.62654775,0.24001484,0.67790115,0.7912187,0.42517403,0.45924523,0.23329425,-1.4527243,0.05336497,0.36752403,-0.56169516,-0.5978926,-0.62286896,-0.87265176,1.4585663,-0.81722605,-0.014499262,0.17269415,0.50943446,-0.31943688,0.5600732,1.2124602,-0.7694886,-0.029280707,0.026377335,-0.48699853,1.2802484
27,Plane,RW,biplane_30.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_30.png,49340,0.07363979,-0.07438884,-0.7779574,-0.18655938,-1.9138186,-0.60628873,-1.7753793,-1.7877595,0.1878678,1.0719615,1.3482295,-0.35862145,-0.6581009,0.15994164,0.11660721,1.4520707,-0.96027976,0.124483794,0.7685571,1.835491,0.11919135,1.5870795,0.22915947,-0.4338493,2.259262,-0.60062766,2.1725407,-0.11651641,0.5901242,-0.020697517,0.0063791517,5.0638614
28,Plane,RW,biplane_31.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_31.png,41631,-0.005752725,-0.3787713,0.56637794,0.47889668,-3.6804461,0.55342627,-2.0129628,-1.1199694,-0.5531764,-0.5831288,0.0049768267,0.8560857,0.9263667,-0.44735292,0.58904195,-0.048563458,-1.0385631,-1.1112385,0.9035944,-0.08724942,-0.29721278,-1.9401476,-1.9643606,0.89383036,0.51306725,2.4053724,-0.7843344,-0.6778467,-0.054743912,-0.21609397,-0.6667279,3.5484924
29,Plane,RW,biplane_32.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_32.png,103814,0.419433,0.1122115,-0.15811108,0.09039544,-0.03359107,0.031670693,0.4870617,0.33841982,0.00019910466,0.28674895,-0.20372818,0.00044674764,-1.3413775,0.27426904,0.5091375,-0.052409697,-0.12853837,-0.39947143,-0.43550196,1.3287123,-0.54270333,-0.41647866,-0.05827792,0.5240923,-0.041493647,0.7097166,0.580683,-0.5512468,-0.057098553,0.10075493,-0.18700959,1.0166445
30,Plane,RW,biplane_33.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_33.png,103935,0.92928106,-0.8419752,0.23210211,-0.10132241,-0.9890169,-0.3144119,0.29435852,-0.4895946,-0.42428675,0.32045853,1.1879236,0.13728935,-1.3014914,-0.065383285,0.47699058,-0.64724296,-0.19332658,0.6483494,0.93911445,2.769374,0.34390235,-0.7574181,-0.67978954,-0.45939034,0.5174299,0.9657518,-0.91899437,-1.0445615,-0.15521188,-0.6028821,-0.58474165,2.7833102
31,Plane,RW,biplane_34.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_34.png,99738,-0.517127,0.30108556,0.57420224,-1.3171958,0.34924302,-0.4078095,0.56266236,0.7457666,0.9547741,0.057300966,0.25441206,-0.3486748,-1.6066594,0.3115767,0.3188792,-0.79756594,-0.33102426,0.026060136,0.028110094,2.456597,-0.34667474,0.06914019,-0.09856245,0.6501381,-0.41587028,1.683929,0.013479345,-1.0554767,-0.32576424,-0.41533408,-0.9273808,2.5178087
32,Plane,RW,biplane_35.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_35.png,119439,-0.8048705,0.49372053,-0.20258503,0.08257938,-2.0350382,-0.023299644,-0.28528982,-0.5754086,-1.2271553,1.4160808,-0.014627386,-0.093903214,-2.174897,0.42551416,1.1966318,1.3799636,0.6129483,-0.15244226,-2.589673,2.077031,-0.25272688,0.5585169,-1.2079202,-0.53718984,-0.20664364,-0.36313015,0.78501177,-0.060671452,-0.61101574,0.8838644,-0.09090625,1.8952397
33,Plane,RW,biplane_36.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_36.png,108331,0.9047437,-0.9410925,0.05365944,-0.24877658,-0.96499854,-1.4011924,-0.8808146,-0.14277324,-0.115313664,-0.12489233,-0.026921362,0.034291115,-1.728444,0.56529933,-0.80642813,0.13924022,-0.08381535,-1.8419833,-0.12411186,-2.0213206,-0.382831,-1.8160597,-0.7449893,1.3243287,-0.15790896,-0.11825077,1.6347609,-1.0506816,0.30336758,-0.6487478,-0.6587322,-0.41848737
34,Plane,RW,biplane_37.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_37.png,177378,1.2846199,-0.73316586,-0.22866234,1.796892,-0.49723214,-0.5502808,0.5562114,-0.28553593,-1.4004222,0.5133032,0.4386232,0.5098145,-1.2826259,-0.44392195,-0.19002491,-0.5262005,-1.4752614,-0.5275846,-0.44321993,1.6446903,-0.07050906,-0.6522321,-0.46327317,0.6947834,-0.10359609,0.21055886,0.10641784,-1.3090757,0.16647716,-0.16110554,-0.45432872,1.8777344
35,Plane,RW,biplane_39.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_39.png,68833,-0.040219933,-0.82315314,-0.50037426,-1.4702744,-2.1425023,-0.27330425,-1.5000734,-0.82394665,0.6614166,-0.17993122,0.45989078,0.101347625,-4.189146,0.21916822,0.55103344,1.6538544,0.41838115,1.2245817,-1.109927,-1.786377,0.24038719,1.2008957,-0.90488786,0.13808648,-0.4247559,0.55180335,-0.50028574,2.282564,-1.443056,-0.3635978,-1.0624181,0.41018772
36,Plane,RW,biplane_40.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_40.png,16985,0.411103,-0.64492947,-0.8286343,1.088329,-0.3135937,-1.0179061,0.27423275,-0.052919872,1.2399274,-0.15413395,-1.1780893,0.5535319,-3.2842944,0.410994,1.8862592,1.1875284,-1.1567516,0.02625315,-0.2836122,-0.35393625,-0.8604605,1.0527693,-0.13608332,-0.25477594,-0.34770834,0.3776479,0.6999092,-0.5838654,-0.72629297,-0.21361467,-0.62765706,0.35830304
37,Plane,RW,biplane_41.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_41.png,110747,0.24345003,0.13909745,0.7628919,0.257465,-2.0473647,-0.20517147,-0.6569153,-1.1044091,-0.08285354,0.22894454,0.39869085,0.24515499,-1.3423958,-0.58493805,0.8644737,0.551576,0.89448154,-0.3355967,-1.8338835,0.4351483,-0.8426288,0.19455957,-0.78793687,0.08367876,2.1325438,-0.35808575,0.66059965,-0.9493209,-0.38032278,0.94226015,0.16107237,3.1492236
38,Plane,RW,biplane_42.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_42.png,85551,0.66943246,-0.25189206,0.63565975,-1.0555389,-2.1322386,-0.49872625,-1.8491442,-0.5599377,-0.67123675,-0.29719314,0.119169176,-0.349259,0.1770563,0.6710729,-0.53723115,0.3317151,0.78300077,-0.9349526,-0.5813675,0.086474106,0.0930194,1.0904446,-0.86723036,-0.35050252,0.9615152,0.6244031,0.7435826,-0.6470362,0.21139126,0.27140662,-0.28270608,3.3173003
39,Plane,RW,biplane_43.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_43.png,106698,0.5782123,0.2748548,-1.0383588,0.34596992,-0.05807872,-0.12788226,0.5075768,-0.0712373,-0.2744432,-0.81113046,0.10419612,-0.2945618,-1.8446522,-0.41177106,0.98228997,-0.22620215,-0.6794576,-0.20396744,0.7227863,1.6866053,-0.5693722,-1.6163139,-0.80112875,0.8758389,-0.31702268,0.44699574,1.2273026,-0.58065146,-0.31668487,-0.17109363,-0.567741,1.1978745
40,Plane,RW,biplane_45.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_45.png,55661,-0.15070376,-0.47830966,-0.3649519,-0.23430414,-0.4456317,-0.02590255,0.512401,-0.13417706,-0.18785515,-0.02443755,-0.08898439,-0.8722573,-1.1383991,0.05115851,0.036154702,-0.5129857,-0.3517976,-0.9616171,0.18233728,2.121413,-0.0017306674,0.20321628,-0.6373492,-0.07381223,0.6124891,1.1280673,0.97410136,-1.1251968,0.90718204,-1.0118084,-0.294092,2.8871958
41,Plane,RW,biplane_46.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_46.png,38676,-1.0482152,0.91252804,0.32612243,0.7155048,-0.07286785,-0.8631143,1.2234342,-0.3565981,1.1373662,0.904787,0.14507602,-1.2284893,-2.373044,1.1520473,0.0060175965,-0.9309895,-0.0007653325,0.45415753,-0.52438456,2.7982402,-0.20273325,1.1389655,0.38772476,0.97317445,-0.78829277,2.0744689,0.19933209,0.61368746,0.5488466,0.023390515,-0.31769413,4.1411095
42,Plane,RW,biplane_47.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_47.png,53961,0.39405137,-0.65294343,0.52305204,1.3937192,-0.5908817,-0.51420695,0.6101797,-0.6299793,-0.38378522,1.090943,0.6544148,0.16016737,-1.7069979,0.66880774,0.4817855,-0.112528406,-1.0967919,0.7032537,-0.4732854,2.7327573,0.18345423,1.09886,-0.025177296,-0.12835717,0.10129181,0.9838111,-0.112741455,0.64572644,0.32092983,-0.36634493,0.0126205105,3.3755786
43,Plane,RW,biplane_48.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_48.png,136887,0.22123583,-0.88571376,-0.33132595,-1.5312611,-1.273681,-0.98352146,-0.9466802,-0.5577338,0.2268123,-0.78842014,-0.36167505,-0.36979744,-0.74599594,1.1500295,0.32590362,0.4478595,1.0406866,-0.9938593,1.2057253,1.5351317,-0.34651816,-1.0106367,-1.714591,0.14230478,0.74279237,0.57855797,1.5923566,-2.5434778,0.14219548,-0.7900144,-0.69417363,1.9852476
44,Plane,RW,biplane_49.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_49.png,136161,-0.6465582,-0.28583142,-0.6309596,-0.33238396,-0.18021415,-1.2963556,0.35723013,0.33386073,0.6135449,0.42191702,0.6602165,-1.2200159,-1.4512097,-0.08981665,-0.3839984,-1.1181225,-0.06769093,-1.0102595,-0.017162034,1.692163,-1.003797,-0.3146115,-0.55222887,0.3058198,-0.10203652,0.6916943,1.0476114,-1.0401218,-0.5682606,-0.39961556,-0.5039891,2.0213592
45,Plane,RW,biplane_50.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_50.png,197331,2.5118728,-0.21382509,0.89580643,-0.33303523,0.37221408,-1.1408554,-1.2993424,0.23543377,-0.014765276,0.72437984,-1.1029856,0.043172564,-4.2353306,0.6324753,-0.40684023,0.05750153,-0.1345389,-1.3768722,1.5049944,-1.6876572,0.7123392,-1.5302534,0.14106259,-0.37857053,-0.14642295,0.017935492,2.1624303,-2.2316287,-0.5124616,-0.628307,-1.0630087,-0.5341841
46,Plane,RW,biplane_51.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_51.png,48406,-0.8204977,0.3245449,-1.7948023,-0.18000694,-1.5274651,-0.8573339,-0.91831017,-0.50604904,-0.3782615,2.0100198,1.0255163,0.26191527,-1.8518754,-1.080157,-0.2330838,1.0987804,-0.73145556,0.5626711,-0.37161675,2.1945467,-0.19056721,0.56918806,-0.4939364,-0.5432349,0.44244766,-0.32683167,2.173904,0.58544785,-0.39452824,-0.8389601,0.6033456,3.942348
47,Plane,RW,biplane_52.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_52.png,17959,0.16508186,-0.4485495,-0.8547129,0.15211596,-0.8979269,0.04936946,-0.5488268,-0.26567203,0.7642587,1.0063151,0.18199813,-1.2130717,-1.5809292,-0.16281945,0.44869334,-0.13938336,0.5439335,-0.59883875,-0.36936966,1.1080705,0.024899516,0.34576687,-0.29910824,-1.0082284,0.7964349,0.47531754,1.0786139,-0.378334,0.06287196,0.8739958,-0.103889,2.2284424
48,Plane,RW,biplane_53.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_53.png,75603,0.1952821,-0.35945457,0.41075394,-0.96819013,-2.3792663,0.08825876,-1.4719604,-1.1484977,-0.1774657,0.3600193,1.1214503,0.70349103,0.24124417,0.6885955,0.36716124,0.56945664,-0.2371238,-0.2064165,-0.40255302,0.38650388,-0.44768846,0.026390439,-1.3569207,0.34413424,1.0670193,0.8644105,0.034568302,-0.95288926,-0.8627099,0.49103338,-0.0848463,2.4575138
49,Plane,RW,biplane_54.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_54.png,106650,-0.72245246,0.058922775,-0.910336,0.27672097,-2.088162,-0.267506,-1.6456428,-1.8138852,-0.87689304,1.9784745,-1.7273879,0.44614702,-0.15416749,0.7978056,0.8340749,1.81263,-0.165372,1.1781608,-0.9630581,2.754728,-0.9015098,0.7568527,-1.2686667,0.30572176,0.4821978,0.91743726,0.104005806,-2.222392,-0.2290128,-0.15096639,-1.2061055,3.947471
50,Plane,RW,biplane_55.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_55.png,80151,1.2076795,-0.035660516,0.2151443,-0.12934606,0.24243571,0.72354794,0.9939522,0.2094774,0.1828571,-0.13784531,-0.11388807,-0.006732147,-1.7217793,0.008730626,0.625893,-0.07373517,-0.17307827,-0.51451534,-0.41672018,1.3743876,-0.095289156,0.025265614,0.14612842,0.32975638,0.06149846,0.57847434,0.4647928,-0.5586365,-0.19758567,0.30282727,-0.024985854,1.1146153
51,Plane,RW,biplane_56.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_56.png,100416,-0.05472817,0.2808929,-0.28175738,-0.0628611,-1.7214403,-0.8045802,-0.31807867,-0.45232552,-1.6989071,1.086763,0.26374778,0.7756617,-0.9835945,-0.5685245,-0.24503307,0.49319732,-0.5970435,0.38345906,-0.24715558,2.4280784,0.2833367,0.3476657,-0.8597832,-0.5329358,0.7676557,0.3637018,0.8591568,-1.3943129,0.11095839,-1.7463773,0.3946228,4.011259
52,Plane,RW,biplane_57.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_57.png,117571,0.03963525,-0.6693708,-0.6506638,-0.17449509,-0.9886266,0.20351507,-0.25355783,-0.5684948,0.2621106,0.70775706,-0.47807258,-0.369594,-0.7569101,0.052066244,0.11364931,1.386587,0.33797055,-1.3536433,-0.7270586,0.63425577,-1.130036,0.1975789,0.10947309,0.2388078,1.0262257,0.08991098,1.1810607,-1.2299546,-0.11754326,0.21207085,0.83755904,1.4314986
