,Class,DataType,filename,img_path,size,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
10,Plane,RW,biplane_12.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_12.png,60063,-0.49201196,0.4985132,0.15970923,-5.8204284,1.2793394,0.15738204,0.92641634,-0.83081293,0.15030271,1.2067536,-0.37332124,-0.12086728,-1.1325729,0.28868154,-0.7846357,-0.29120237,-0.40576908,0.77861726,-0.15157197,-0.6834041,-0.7837546,-0.5472644,-0.3182289,0.090409964,0.7556061,-0.87681484,-0.08299466,-0.09437471,0.38770935,-0.7192842,0.67736375,0.20459728
11,Plane,RW,biplane_13.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_13.png,10220,-0.42419496,-1.0551735,-0.356391,-3.146135,-0.1644626,-1.0348096,0.89977586,0.18548858,-4.5703063,-0.12209936,0.3704803,0.8391845,-1.2851361,0.21662104,-0.7110097,2.0993066,0.28700322,-0.33866015,0.6463789,1.3338511,0.19686174,-0.5269115,-0.5606329,-0.9827103,-0.89733326,-0.4662664,-0.40817466,-0.30919832,-1.1982467,0.116080165,-0.636296,0.047521215
12,Plane,RW,biplane_14.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_14.png,70512,0.33955336,-1.2671009,0.6206724,-6.0558248,0.57166034,-0.35670394,1.5428205,-0.62704694,-0.62375927,0.20457013,-0.2948385,0.7260458,-0.7252071,-0.9620257,-0.7041582,1.4551843,-0.5221112,1.035957,0.2886245,0.38513866,-0.23089851,0.88143367,1.7646358,-0.78949153,0.00674494,-0.22186804,1.2188874,-0.5369442,1.6919291,-0.6420605,1.2069029,-0.89186144
13,Plane,RW,biplane_15.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_15.png,40978,-0.17193232,-0.5131579,0.26302323,-2.8123858,-1.004342,-0.4356615,1.5441931,-1.0616721,-3.031981,-0.73408526,-0.92802346,0.6401873,-1.7894768,1.6094462,-0.5378407,0.04842561,-0.011541473,0.15803196,1.1538148,2.0627983,0.35266778,-0.22304857,-0.59773386,-1.0659357,0.021279767,0.789415,-0.4561347,0.63055015,0.5006896,-0.8416517,-0.5875987,-1.2134074
14,Plane,RW,biplane_16.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_16.png,29686,0.25259688,0.0022001823,0.8791021,-5.993985,0.6203177,-0.8410736,0.4000383,-0.2823966,-0.579467,0.08309272,-0.12035619,1.0611696,-1.2378339,-0.60642755,-0.94727945,0.3451478,1.0544455,0.6386155,0.052309856,0.06961155,0.09413784,0.19957556,1.0861826,-0.26504993,-0.2432863,-0.7254778,0.43853945,0.67026025,0.2630473,-0.8540124,0.63778126,0.32365093
15,Plane,RW,biplane_17.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_17.png,51860,0.88117987,-0.06332527,0.7808015,-5.471946,0.45794627,0.10603078,0.7594812,-0.25588417,-0.1993109,0.4154388,-0.31686434,0.5916453,-0.66872483,-0.7346114,-0.44912457,0.59543926,0.069559,0.6513247,0.3854267,-0.28892925,-0.26912257,-0.19753584,0.70077914,-0.23915136,0.09005309,-0.5885571,0.18174846,-0.5289576,0.49971363,-0.39031523,0.8822336,0.301239
16,Plane,RW,biplane_18.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_18.png,127969,-0.41589737,-1.1514741,-0.39025298,-1.9486285,0.7812451,1.076317,-0.040633384,-0.9333942,-0.7751852,1.4563965,-0.14018868,-0.8901114,0.31915057,0.6824252,0.50335497,1.2592251,-0.10369308,0.6740817,1.4564811,1.2861383,-0.07368647,0.23171277,-0.47680953,0.6464072,0.3921083,0.9567254,-0.96563417,0.12524974,1.4948443,-0.7199093,1.3897736,0.007543813
17,Plane,RW,biplane_19.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_19.png,86869,1.0554326,0.68265635,0.04965368,-5.257719,0.46899334,0.1547875,-0.16757505,-0.4497976,-1.6604046,0.49966824,0.09657442,1.1322428,-1.3635237,-0.4302616,0.074664265,0.3959614,0.8296323,0.5267998,-0.38926092,-0.35982367,0.88487715,0.051150113,0.91463536,-0.41932455,0.09708571,-1.0049368,0.11417056,-0.104618736,0.12600334,-0.5222955,0.10939049,-0.1407868
18,Plane,RW,biplane_20.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_20.png,91998,-0.9029575,1.1306508,0.48266757,-4.9907293,1.3237364,1.1429803,-0.03463032,-0.6422211,0.69168884,0.6272056,0.2351841,0.8454403,-0.3600514,0.4973915,-0.2548695,-0.5534125,-0.69239306,-0.06298047,-0.23051746,-0.39137304,-0.59486866,-0.3615273,-0.34277982,-0.12947156,1.1660318,0.5225607,-0.15614636,0.084279075,0.16169362,0.12340967,0.9249636,0.00023003803
19,Plane,RW,biplane_21.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_21.png,105069,0.3142709,0.18206747,1.0309598,-5.4718757,0.70471597,-0.69274116,0.72121125,-0.41386488,-1.4339838,-0.5228765,0.045582213,0.55686295,-1.5376378,-0.55816025,-0.16370487,1.3727626,-0.33282077,0.43489584,0.08202498,0.3848693,0.37528864,0.66090626,1.1350154,0.06326303,0.59499085,-1.1585698,0.70468056,-0.13744609,0.3805386,-0.529732,1.365203,-0.16362572
20,Plane,RW,biplane_22.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_22.png,156660,-0.2638878,-1.9537885,1.113605,-2.8543918,-0.70129603,-1.2553539,0.9606035,-0.5123934,-1.5619222,0.16664042,-0.21606658,1.2369375,-0.48028636,-0.56144834,-0.5254217,0.35554796,0.035065416,2.0312145,1.2816921,2.1147363,0.84727114,-0.24763682,0.6888007,-1.4706502,-0.16624446,0.34835336,-0.7153227,0.41434565,-0.15054277,0.14104909,0.14154072,-0.4307819
21,Plane,RW,biplane_23.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_23.png,126681,0.20323808,-0.46810627,-0.14065523,-5.939687,0.5748445,-0.17755726,1.3931546,-0.2587697,0.5453198,0.24529651,-0.8793038,0.95613194,-1.3855722,0.14291106,-0.8716185,-0.085455984,0.42130706,0.7899284,-0.14788349,0.14715262,-0.45073143,0.62066185,2.157717,-0.1263914,0.15542072,-0.7305785,-0.026760142,-1.0445229,-0.019833881,0.3410207,1.4900125,0.45749158
22,Plane,RW,biplane_24.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_24.png,168439,-0.44332668,-1.3703101,0.93563545,-2.938815,-0.0029358556,-0.21381748,0.24724886,-1.2133777,-1.1774375,0.4003086,0.77337104,1.2100205,-1.2386681,-0.24886979,-0.5439183,0.21768437,-0.017717112,1.4233768,0.604826,1.5629722,1.7275562,0.38282984,0.5260119,-1.2695659,0.54482466,0.3441938,-0.39946514,0.29327774,-0.2847125,1.2759424,0.07255849,-0.07610332
23,Plane,RW,biplane_25.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_25.png,69487,0.93549013,1.2024918,0.22733033,-4.9673142,1.3937724,0.28384322,0.43912268,-0.66174614,-0.16066717,-0.09386604,0.2637084,0.6169626,-1.1911933,-0.48217964,-0.1691854,0.48241326,-0.020917956,0.729408,-0.6919851,0.35051006,0.2855939,-0.9903124,0.69367677,0.42960843,0.7694759,-1.5154942,-0.8855577,-0.93997145,-0.7224538,0.16986232,1.3099064,0.65817255
24,Plane,RW,biplane_26.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_26.png,24254,-0.33558804,-0.033028584,1.1016386,-3.051869,0.28028777,0.3614809,1.5680808,0.08260779,-4.773877,-0.6118539,-0.2633989,0.72176844,-1.2371562,-0.12203826,-0.125037,0.69048375,0.15950944,0.38115215,0.104002275,0.0127246035,-0.88733864,-0.8128315,-1.2731197,-0.97752327,-0.06738457,0.45984405,-0.29943076,0.7799667,-0.5582773,-0.7370494,-1.4921203,-0.05953317
25,Plane,RW,biplane_27.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_27.png,120843,-0.3977551,0.7176431,0.18607539,-5.9253335,1.4312686,1.1370658,0.094342984,-1.0721315,1.2349696,-0.35286382,-0.47775957,-0.60709834,-1.24184,0.37939274,-0.7483792,0.34658715,-0.7346874,0.93052506,1.0335382,-0.23532614,-0.3117527,-0.10394284,0.39625338,0.26774535,0.028975116,-0.4733535,0.45528188,-0.028251456,0.3975006,-0.8829665,0.54888386,-0.5109052
26,Plane,RW,biplane_28.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_28.png,142014,-0.1839685,1.2985641,-0.55804354,-5.3241634,1.4680319,1.7225806,0.79640216,-0.6033993,1.0140651,0.32634962,-0.30457705,-0.116976656,-1.9504261,0.6585695,-0.45206434,-0.011682658,-0.97023606,0.50719565,0.05377388,-0.3128392,-0.95603514,0.019223494,-0.07877423,0.052347098,0.90016466,-0.2841534,0.30235264,-1.0319673,0.06074688,-0.027802465,0.92225903,0.068453565
27,Plane,RW,biplane_30.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_30.png,49340,0.85283065,-0.56878275,0.2961272,-4.028175,0.18748388,-0.8188971,1.8689293,0.62635565,-3.577023,0.05552869,-0.7344222,0.31836522,-1.6773734,0.009152072,0.034432933,2.060401,0.09573013,0.63580626,0.6389629,0.17005311,1.343126,-0.7540659,-0.26143453,-0.101997524,1.3605695,-0.4342058,0.48291585,0.24618207,0.28184304,0.6585334,0.18755595,-0.34051925
28,Plane,RW,biplane_31.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_31.png,41631,-1.0910736,0.13027808,2.2047706,-2.3719423,-0.22922343,-0.35135356,1.2831694,-1.4567379,-4.3458686,-0.29433465,-0.23200364,1.5661929,-0.2256901,0.49481374,-0.45555362,-0.8307242,0.8633062,-0.716931,1.2096393,1.3018087,-0.34140578,-0.13229099,-0.28674862,-1.40345,-0.069344394,0.4658104,-0.46180448,0.00043793174,0.4500857,-0.23281729,-0.24225388,-0.68080056
29,Plane,RW,biplane_32.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_32.png,103814,-0.1786518,1.1426151,0.30730528,-4.5794034,0.5242016,0.69662786,0.26351526,-0.5330601,0.6721915,0.86188555,-0.56816727,0.038473073,-0.51184696,0.19345538,0.099915646,0.041758254,-0.054955658,0.089707196,0.4844028,-0.14431413,-0.45703,-0.5332909,-0.11874541,0.19665143,0.3654226,-0.4363445,-0.3297514,-0.34585783,-0.0034615705,-0.36521035,0.37981483,0.092979394
30,Plane,RW,biplane_33.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_33.png,103935,-0.19200626,0.16979784,1.5730429,-5.093256,0.2826681,-0.43838385,1.1526102,-0.2126932,-1.3805951,0.03370184,-0.47792578,1.3276429,-1.3621749,-0.5184057,-0.13643506,0.69800764,0.76247966,0.3926596,0.055947095,0.5371606,0.85699683,1.1732216,1.2167592,-0.33369753,-0.12359108,-1.0780641,0.24513067,-0.80666155,-0.09237145,-0.42669424,0.87762105,0.40427357
31,Plane,RW,biplane_34.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_34.png,99738,-0.69110155,0.91459674,0.26385233,-6.1684933,1.2066504,0.19909982,0.22823164,-1.2200917,0.03523043,0.9078548,-0.8452071,-0.12190266,-1.5223387,0.97390795,0.018600432,-0.11477185,-0.33032623,0.044423643,0.18035181,-0.47426963,-1.2728522,0.39807615,0.41446656,-0.44649622,0.10872824,-0.5472767,0.79966575,-0.4278306,1.0577385,-0.22095832,1.7558752,0.19412568
32,Plane,RW,biplane_35.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_35.png,119439,0.92247033,0.78099424,0.9344242,-4.2735996,-1.7529856,0.087319724,0.44673997,0.15784514,-1.429044,1.0682563,-0.22483292,-0.047831334,-0.546551,0.8962643,0.1147399,0.44300747,-0.38772878,0.9189373,-0.10887831,-0.60504955,2.3140225,0.6229761,1.029296,0.5850953,0.6746876,-0.10796318,-0.58501285,-0.10264514,-1.0260495,-0.7278753,0.13114084,-0.8130026
33,Plane,RW,biplane_36.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_36.png,108331,-0.736913,-1.1417719,-0.9618937,0.19521883,-0.3300281,0.9298665,0.5978572,-1.6907692,-2.026949,0.23144878,0.8129854,1.7694963,-1.0736612,0.40261212,-0.9244396,-1.0169873,0.4709033,1.2267959,0.92545235,0.855557,-0.032297846,-1.0280167,-0.30034736,0.81260854,0.48237434,-1.1276414,-0.036658175,0.46140656,0.7144892,0.3695772,1.8642104,-0.76219785
34,Plane,RW,biplane_37.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_37.png,177378,0.87596387,0.1969412,0.514879,-5.3096,-0.20288895,0.4482795,1.4001137,-0.49974844,-0.2055599,-0.32183105,-0.52496004,0.07660221,-1.6476183,-1.3772928,-0.044542782,0.5405435,-0.9923844,1.0567881,0.3710571,1.1000981,-0.2847855,1.3172702,0.16345029,-0.7724716,0.24757673,-1.7837795,0.19758034,-0.43089515,-0.3485606,0.15462944,1.0369346,-0.13728632
35,Plane,RW,biplane_39.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_39.png,68833,0.2070231,-0.039444752,-0.85358447,-2.1638076,0.5567344,2.258196,0.49006638,1.1725117,-2.9760616,2.142014,-0.1585573,0.38954887,-2.1292593,0.58073235,-0.3295329,-1.0822184,1.1946192,-0.395754,-0.43489155,-0.16408604,0.5181621,1.3318384,0.9221885,0.40452197,0.16647561,-0.48482573,-2.269639,0.12486571,1.7146449,-0.0035691578,1.4392016,1.2617569
36,Plane,RW,biplane_40.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_40.png,16985,0.8698009,0.7001394,0.7056152,-3.6743705,-0.46652758,1.0423187,-0.63145006,0.70038384,-0.06421428,-0.31697762,0.6731248,-0.5085122,-0.20901738,-0.5761145,-0.27757734,-1.5372819,0.020944584,1.4406939,0.5094235,0.021680571,0.40011358,-0.28067252,-0.17097631,0.9739823,-0.57109624,-0.008029267,-1.369211,0.45855275,0.7592341,0.05262843,0.19431894,-0.31678832
37,Plane,RW,biplane_41.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_41.png,110747,0.5653949,0.11206592,0.7339773,-3.7633178,-0.52680635,0.93666863,0.6786548,0.3038858,-2.2314303,0.46329316,-0.23405524,0.43160936,-0.96955186,-0.30399588,-0.8004353,0.66579765,0.5008277,0.8914119,0.097901784,0.31726056,1.489098,0.67493755,-0.900509,-0.31684613,0.55924577,-0.18775974,-0.31258088,0.13060626,-1.0459657,-1.0189141,-1.1559243,-0.6320684
38,Plane,RW,biplane_42.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_42.png,85551,-0.00065311696,-0.14659667,0.55248696,-2.707017,-1.1905932,-0.016308647,0.9638558,-0.7929121,-2.6624115,0.34750888,0.12892298,0.8430272,-1.4691294,0.21114038,-0.29673183,0.48123047,0.15693058,1.2631832,0.5836883,-0.17224063,0.9568589,0.12229799,-0.8003215,-0.20009956,0.4465795,0.38046014,-0.17752914,0.2564689,-0.3627237,0.2654403,-0.5921642,-0.13714227
39,Plane,RW,biplane_43.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_43.png,106698,0.28379372,0.8770076,0.70263183,-5.723182,1.3121513,0.68296707,0.76568973,-0.61174387,0.53909403,0.6772766,-0.6416369,1.057138,-0.78994584,-0.36715037,-1.1339864,-0.7982828,-0.46938384,1.1198196,-0.08455598,0.45239797,-0.52811337,-0.6756041,0.3397082,0.37468955,0.7620209,-0.908962,-0.15651605,0.032289527,0.22891676,-0.23176563,0.8704555,0.023426412
40,Plane,RW,biplane_45.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_45.png,55661,1.1379284,-0.0050069187,-0.41191587,-5.863642,0.57726693,0.9193276,1.0407109,-0.111493886,-0.4410127,-0.002018294,-0.6857203,0.3374433,-1.4340758,-1.0129726,0.16913697,1.2404569,-0.3007305,0.91848755,0.091418326,-0.8155346,-0.09756328,-0.0053640087,0.76669633,-0.65869325,-0.012481146,-0.15588266,0.49229288,-0.22898734,0.8329568,0.31037676,0.87439954,0.2411982
41,Plane,RW,biplane_46.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_46.png,38676,-1.2291676,1.3345443,0.37375745,-5.9662504,0.8804952,-0.6089774,0.16169322,-0.218933,-0.88642734,0.61767924,-0.3319267,-0.7749737,-0.505715,0.35561222,0.044691574,1.537463,-0.022239087,-0.39717227,-0.08818833,-1.4310572,-0.7184798,0.068640456,0.5761449,-0.116179764,-0.08125597,-0.679529,0.08058348,-0.6837999,0.9759384,-0.8841905,1.5012243,-0.70680285
42,Plane,RW,biplane_47.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_47.png,53961,0.26344994,0.8882592,0.32863793,-4.9469223,-0.2868154,-0.33623517,0.9186214,0.5176588,-1.3478056,-0.11450711,-0.87494963,-0.23324247,-1.2876867,-0.5422445,0.17396034,1.7480949,-0.20720822,0.13509023,0.21397853,-0.42892414,0.16054864,0.11600911,-0.08172234,-0.45789114,-0.02427106,-0.75747496,-0.024457915,-0.70857185,0.6554949,-0.7025821,0.8710684,-0.084064655
43,Plane,RW,biplane_48.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_48.png,136887,0.71679735,-0.9677891,0.5340756,-4.2546334,0.03525608,-0.15609583,0.37323675,-1.0921634,-1.6041447,0.70503,-0.48787314,2.3561094,-1.36592,-0.038186964,-0.5998867,0.5849641,0.46535045,0.8830678,0.49593478,1.0493081,0.21728818,1.1369097,0.31053254,0.07017062,-0.58969706,0.31729734,-0.56039864,0.97644734,-1.232384,1.1714424,0.5151469,0.17790532
44,Plane,RW,biplane_49.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_49.png,136161,0.259392,0.45510408,-0.17307517,-5.8142295,1.1579887,0.8725811,1.4778337,-0.73129123,0.4528489,0.2161929,-1.111071,0.3541796,-1.2607999,0.086012185,-0.06947654,0.07721237,0.11227274,0.74220073,-0.14791365,-0.44161046,-0.457825,0.7032815,1.1306565,0.060783703,0.2929977,-0.3717803,0.43472582,-1.293343,0.34575188,0.2159657,1.3872602,0.03245856
45,Plane,RW,biplane_50.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_50.png,197331,-0.9327396,-1.8000801,0.055468384,-0.44783568,0.3836858,0.26321095,0.48921424,-1.4885789,-2.317592,-0.19183743,1.2084115,2.0935264,-0.21988435,-0.25156704,-0.22212027,-2.4496553,1.0024487,0.4092243,1.8038316,-0.27890846,-0.29074997,0.02443399,-1.3370682,-0.07702586,0.6411066,-1.4879938,-0.76655984,0.9180178,0.87013376,1.4091451,3.030457,-1.355695
46,Plane,RW,biplane_51.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_51.png,48406,1.1078146,-0.24783029,-0.51815814,-4.707808,0.45294982,-1.0092568,1.5867733,1.4935619,-2.5225856,-0.23512408,-0.3274334,0.047872595,-1.7229778,-0.22641203,0.34164456,1.5706778,-0.0067875874,-0.0480307,-0.69485515,-0.40821555,1.4961586,0.114393495,0.39616245,-0.4805976,2.1312547,0.016648961,0.055863276,0.2593472,-0.7880291,0.49843365,0.8830172,0.22500227
47,Plane,RW,biplane_52.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_52.png,17959,0.8835545,-0.56845236,-0.10220502,-4.7409353,-0.25565612,0.5673727,0.62445486,0.02965327,-0.21210437,1.3541546,-0.19146594,0.9966051,-1.2679955,-0.10593683,-0.04216533,0.56768316,-0.38138872,0.39594713,0.2975772,-0.9786633,0.19890188,0.59240115,0.78647226,-0.21822836,0.6919428,-0.10538714,-0.6488065,-0.6521202,0.41339502,-0.097566,-0.37785366,-0.45944723
48,Plane,RW,biplane_53.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_53.png,75603,0.3919045,-0.9432868,0.6524516,-3.5242279,-1.0575036,-0.46835485,1.0494047,-0.49489844,-2.7930946,0.28384712,-0.31818032,1.3136108,-1.5786662,1.1614329,0.04605682,0.7842647,0.18184641,-0.17318365,0.8212765,1.0066408,0.5387837,-0.09449756,0.1404204,-1.0182556,0.2068778,-0.049499854,0.2002986,0.51659065,-0.10401047,-0.15289937,-0.6051435,-0.46705836
49,Plane,RW,biplane_54.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_54.png,106650,0.9685987,-0.20598267,-0.805258,-4.752286,-1.8683,-1.4451618,1.1394124,-0.58043087,-3.1423726,0.83476573,-0.77878064,0.61143994,-1.5703856,0.31469148,1.0011264,1.109838,-1.234027,-0.3503263,0.25456908,0.045175817,0.78905225,-0.6893867,0.66820914,-0.11843888,-0.23090792,-1.3007048,1.4783682,-0.33067712,-0.13527423,0.40884545,1.2388743,-0.477623
50,Plane,RW,biplane_55.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_55.png,80151,-0.3754546,0.9269837,-0.014513972,-5.0386486,1.0620756,1.3330961,0.13045268,-0.88420206,0.8598833,0.23722346,-0.3711086,-0.21025838,-0.30861872,0.31285024,0.16250601,0.20031248,-0.47213522,-0.09470124,0.3427702,-0.4041399,-0.2940512,-0.31506914,-0.1270242,-0.41648108,0.42613202,0.023328824,0.014970387,0.31058663,0.41379806,-0.08578048,0.79493207,-0.2738527
51,Plane,RW,biplane_56.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_56.png,100416,0.92818576,0.1623824,0.18167686,-4.4642296,-0.7909477,-0.55132425,1.5335169,-0.10760355,-2.5014513,0.15910262,0.24270308,0.041731276,-1.6465611,-0.9523183,-0.07080522,1.0910583,0.12407481,0.27039504,-0.16586283,0.23002595,0.9446892,0.044734467,0.2014001,-0.31774238,0.6385888,-0.39468876,1.6793298,-0.17059761,-0.35363498,0.5462638,1.2264745,-0.19619074
52,Plane,RW,biplane_57.png,D:/AI_Learning_Images/snips/20200828T1120_results/biplane_57.png,117571,1.1673622,-0.43543807,-0.17620347,-3.0808406,-0.52122927,1.3025944,0.29189795,-1.22001,-0.21753852,-0.26783833,0.17703879,0.8766052,-1.5525359,0.3595188,-0.12642506,0.55559623,0.5090745,0.7723896,0.26739648,1.3560995,1.5605096,0.6262797,-0.1625696,-0.18481779,0.094496824,1.1068422,0.13083094,-0.5822109,-0.08117046,0.2687987,0.19223697,-0.71712023
